city,state_id,lat,lng
Schaghticoke Hill,NY,42.8787,-73.6057
McGees Mills,PA,40.8817,-78.7625
Alborn,MN,46.9730,-92.5760
Nitta Yuma,MS,33.0236,-90.8487
Halls Crossroads,TN,36.0804,-83.9424
Steffenville,MO,39.9706,-91.8821
Hallbrook,TN,36.0823,-83.9194
Beryl,AR,35.0831,-92.2602
Salemsborg,KS,38.6953,-97.6861
Beaty,AR,36.4515,-94.5252
Beasley,AR,35.4679,-90.3229
Becton,AR,35.0643,-91.2485
Belfast,AR,34.4145,-92.4590
Belcher,AR,35.0818,-91.6021
Berea,AR,33.3393,-91.7007
Summitville,NY,41.6215,-74.4507
Burr Hill,SC,32.9316,-80.5132
Queens,KY,38.6337,-83.4388
Ross Mills,NY,42.1601,-79.2223
West Minot,ME,44.1712,-70.3659
West Leeds,ME,44.2928,-70.1684
Rossburg,NY,42.4973,-78.0700
West Mount Vernon,ME,44.4531,-70.0153
Black Hawk,WI,43.2692,-89.9273
State Road,OH,41.3003,-80.8979
Way,MS,32.7440,-90.0331
Waverly,MS,33.5676,-88.5039
Kiva,MI,46.2538,-87.0846
Feezor,NC,35.6885,-80.2689
Ocean Village,DE,38.5571,-75.0593
Thomasville,PA,39.9287,-76.8505
Thomasdale,PA,40.2206,-79.0120
Bay View Park,DE,38.5076,-75.0593
Clover-Darby,KY,36.8937,-83.0629
Co-Operative,KY,36.6929,-84.6077
Maddox,MD,38.3326,-76.8116
Glover,MO,37.4864,-90.6912
Reagantown,PA,40.1395,-79.6487
Camardelle,LA,29.7258,-90.3581
Camperdown,LA,29.8458,-91.4840
Kast Bridge,NY,43.0701,-74.9902
Pony,IN,40.4448,-85.0947
Pontiac,IN,39.5903,-87.1186
Enterprise,IN,37.8425,-87.1819
Greenwood,MA,42.4820,-71.0620
Rio,WV,39.1384,-78.6700
Glen Eden,IN,41.6912,-85.0172
Glen Cliff,IN,40.3164,-87.2489
Beech-Mar,OH,39.1031,-84.3874
Bellaire Gardens,OH,40.6203,-83.1321
Hendersonville,MA,42.4043,-71.0662
Enos,IN,41.0139,-87.4492
Boone Grove,IN,41.3548,-87.1295
Blue Lick,IN,38.5084,-85.8047
Brick Chapel,IN,39.7117,-86.8692
Bryantsburg,IN,38.8859,-85.3744
Caborn,IN,37.9706,-87.7920
Alpena,WV,38.9098,-79.6512
Glades,GA,34.4287,-83.7310
Fort Nisqually,WA,47.3029,-122.5282
Sea Acre,WA,48.6523,-122.7568
Blue Diamond,KY,37.3079,-83.2157
Blue Gap,KY,37.6878,-85.5655
Blue Lick,KY,37.4909,-84.7074
Blue Moon,KY,37.5076,-82.6977
Blue River,KY,37.6193,-82.8438
Blue Spring,KY,36.8289,-87.9375
Blue Spring Estates,KY,36.8370,-87.9564
Blue Water Estates,KY,36.8914,-87.9784
Bluebank,KY,38.3840,-83.6549
Bluff Boom,KY,37.2778,-85.4611
Eagle Rock,PA,41.4526,-79.5753
Lawton,KS,37.2220,-94.6361
Verna,FL,27.3873,-82.2681
Venus,FL,27.0673,-81.3567
Vaughn,FL,26.6326,-80.8690
Vandolah,FL,27.5156,-81.9254
Vanderbilt Beach,FL,26.2706,-81.7898
Tuscannoga,FL,28.6200,-81.9462
Tropic,FL,28.1645,-80.6159
Trapnell,FL,27.9670,-82.1045
Trailtown,FL,25.8559,-81.0231
Rocky Bluff Crossroads,SC,33.9796,-80.2979
Tobinsport,IN,37.8526,-86.6355
Tocsin,IN,40.8303,-85.1091
Bellegrove,MD,39.7068,-78.3381
Belfast,MD,39.5479,-76.6786
Bel Air Acres,MD,38.6310,-76.9253
Beechwood on the Burley,MD,38.9990,-76.4491
Bells Mill,MD,39.3329,-77.5775
Musquabuck Park,IN,41.3687,-85.7814
Rawhide,CA,37.9630,-120.4499
Lindenwood,MA,42.4834,-71.1078
Southville,KY,38.1101,-85.1819
Beardens,MS,31.1830,-90.3301
Berne,IA,42.0811,-95.6528
Doole,TX,31.3957,-99.5990
Jarrett,GA,34.6093,-83.2427
Barfoot,MS,32.5810,-89.1801
Barland,MS,31.8877,-90.8107
Barnett,MS,31.9868,-88.9051
Barto,MS,31.1757,-90.3115
Barton,MS,34.9640,-89.6893
Batson,MS,31.2691,-89.1959
Battles,MS,31.5018,-88.5095
Blue Mount,MD,39.6023,-76.6216
Blenheim,MD,39.4896,-76.5461
Three Mile,WV,38.4304,-81.4296
Bloom,MD,39.4782,-77.0289
Bainer,TX,33.8612,-102.2399
Bainville,TX,28.7455,-97.9328
Bakersfield,TX,30.8913,-102.2979
Bald Hill,TX,31.2396,-94.6449
Bald Prairie,TX,31.2235,-96.4327
Baldridge,TX,31.0279,-102.6204
Kirtley,WY,42.8308,-104.1227
Locust Point,IN,38.1712,-85.9077
Eagle Grove,GA,34.2918,-83.0043
Ponderosa Hills,TN,36.0454,-84.0335
Ponderosa,TN,35.8779,-84.5352
Overlee Knolls,VA,38.8896,-77.1478
Owens,VA,38.3387,-77.0864
Paintertown,PA,40.3501,-79.6931
McCoy,TX,32.8235,-96.1075
Heath,IN,40.4611,-86.7333
Polly,KY,37.2009,-82.8265
Pollard,KY,37.8067,-84.5099
Ponderosa,KY,37.3406,-86.1961
Blue Store,NY,42.1090,-73.8176
Point Pleasant,KY,37.4512,-87.1006
Point Leavell,KY,37.5934,-84.4960
Polin,KY,37.8192,-85.2088
Pointer,KY,37.1329,-84.7672
Ponza,KY,36.7201,-83.6424
Pondsville,KY,36.9945,-86.1653
Dodge,MA,42.1620,-71.9329
Flora,PA,40.8923,-78.8717
Fleming Summit,PA,40.7240,-78.9042
Flatwoods,PA,40.0284,-79.7259
Faggs Manor,PA,39.8579,-75.9094
Glen Grove,MA,42.1654,-71.9940
Robinson,MD,39.0790,-76.5530
Iron Mountain,CA,40.6707,-122.5242
Irrigosa,CA,36.8911,-119.9874
Irvington District,CA,37.5227,-121.9716
Sugar Creek,LA,32.6682,-92.8868
Highwood,MN,44.9147,-93.0144
Old Joe,SC,33.0557,-79.8079
Old Port,PA,40.5251,-77.3914
Alger,MI,44.1256,-84.1211
West Keystone,MO,39.6903,-94.3361
Shawnee Mound,MO,38.5297,-93.7619
Thoms,MO,37.1442,-94.5561
West View,VA,38.1687,-79.1723
Westbriar,VA,37.6232,-77.5625
Wellington Heights,VA,38.7504,-77.0544
West Bottom,VA,37.7171,-78.2608
West Leigh,VA,38.0682,-78.5781
Westchester,VA,37.5349,-77.5778
Westgrove,VA,38.7651,-77.0569
Upper Aliso,CA,33.6947,-117.6192
Stroudville,TN,36.4825,-87.1069
Elkhorn,MT,46.2843,-111.9488
Hito,OR,45.2112,-122.7712
Future City,IL,37.0289,-89.1881
Solana,MN,46.3177,-93.1533
South Hollandale,MN,43.7208,-93.1896
Shotley,MN,48.0488,-94.6389
Siegel,MN,45.0155,-92.8069
Sigsbee,MN,43.6933,-93.2088
Silverdale,MN,47.9860,-93.1096
Skime,MN,48.5469,-95.6028
Skyberg,MN,44.2114,-92.9321
Smith Lake,MN,45.0830,-94.1150
Brubaker,IL,38.6931,-88.8764
Bruce,IL,39.5189,-88.5945
Whitney,WA,48.4479,-122.4716
Wilsonville,KY,37.5942,-84.8775
South Royalston,MA,42.6306,-72.1473
Grand Chenier,LA,29.7669,-92.9751
Adamsville,NY,43.3209,-73.4732
Readsboro Falls,VT,42.8034,-72.9748
Reinoeldville,PA,40.3579,-76.4222
Rembrant,PA,40.6953,-79.0089
Renfrew,PA,40.8067,-79.9648
Amada Acres,TX,26.3433,-98.7393
La Cuestecita,NM,36.1642,-105.8039
Camp Greylock,MA,42.3001,-73.0676
Lugo,CA,34.3672,-117.3423
Lumer,CA,36.0375,-118.9912
Leesdale,CA,34.1967,-119.0998
Leon,CA,34.5581,-117.3064
Limon,CA,34.3206,-119.1079
Marshfield Center,MA,42.1168,-70.7162
Lois,CA,36.0186,-119.0276
Loma,CA,36.2577,-119.2873
Lort,CA,36.3427,-119.1543
Illiana Heights,IL,41.1689,-87.5431
Illiana,IL,40.1964,-87.5320
Idylside,IL,41.5189,-88.1220
Clairmont Springs,AL,33.3504,-85.9302
Bloomery,WV,39.3870,-78.3731
Blue Creek,WV,38.4507,-81.4573
Blocton,WV,37.7968,-82.3421
Blaser,WV,39.3868,-79.7176
Blairton,WV,39.4526,-77.9203
Blakeley,WV,38.2962,-81.3037
Blair,WV,39.2951,-77.7958
Sans Souci,FL,26.9853,-81.9676
Sans Pareil,FL,30.2833,-81.4943
Sanlanta,FL,28.7980,-81.2648
Rose Terrace,KY,37.8951,-85.9772
Osteen,FL,28.8461,-81.1626
Long View,NY,42.1245,-79.3923
Capps,FL,30.4105,-83.9110
Hartland Colony,MT,48.9520,-109.4483
Eshbach,PA,40.3851,-75.6199
Nash,VA,37.8576,-79.0461
DeKays,NJ,41.2304,-74.4404
Deacons,NJ,40.0379,-74.8274
Clements,CA,38.1908,-121.0883
Cerro Gordo,TN,35.3037,-88.1806
Emerald Station,WI,45.1122,-92.2582
Herrick,ND,48.5139,-97.2284
Rialto,OH,39.3256,-84.4519
Washington Center,MO,40.4269,-94.1569
Wakenda,MO,39.3142,-93.3772
Anise,PA,40.3265,-75.5338
Annin Creek,PA,41.9015,-78.2603
Cobbville,GA,31.9180,-82.9824
Tymochtee,OH,40.9492,-83.2702
Twenty Mile Stand,OH,39.3064,-84.2799
Tunnel Hill,OH,40.2548,-82.0490
Andover,PA,39.9465,-78.0839
Trumbull,OH,41.6781,-80.9540
Anderson Creek,PA,41.1459,-78.5467
Dunbar Hill,KY,37.2159,-85.1716
Duff,KY,37.5498,-86.4130
Dug Hill,KY,37.3531,-86.1486
Dugansville,KY,37.8787,-84.9850
Dukehurst,KY,37.5109,-86.8578
Dukes,KY,37.8248,-86.6983
Dunbar,KY,37.1881,-86.7569
Cap au Gris,MO,38.9989,-90.6918
Echota,GA,34.5201,-84.9424
Bucyrus,MO,37.3442,-92.0168
Black Creek,GA,32.1665,-81.4895
Crumley Chapel,AL,33.5707,-86.9128
Carmel,GA,33.1723,-84.5374
Sunshine,WA,46.7196,-117.0960
Chapel Hill,MS,32.1143,-90.5137
Matherton,MI,43.0684,-84.8369
Zepp,VA,39.0068,-78.4978
Elsmere,CO,38.8647,-104.7105
Trude,WA,47.3895,-121.9257
Bradstreet,MA,42.4106,-72.5918
Blackwater,ME,46.4273,-68.3078
Bodfish,ME,45.3742,-69.4301
Beech,NC,35.7118,-82.4701
Coalburg,OH,41.1931,-80.5881
Mount Pisgah,ME,43.8531,-69.6217
Port Providence,PA,40.1282,-75.4927
Port Jenkins,PA,41.0826,-75.7710
Kerry,ND,48.4564,-97.8043
Silverwood,MN,47.3177,-93.3096
Silver Rapids,MN,47.9038,-91.7554
Highland Center,IN,39.3217,-85.0038
Las Alegres,AZ,33.4603,-111.6901
Lemontree,AZ,33.4098,-111.7435
Clarks Crossroads,SC,33.7960,-79.8176
Knollton Heights,IN,39.8412,-86.2019
Collegeport,TX,28.7253,-96.1750
Budapest,GA,33.7151,-85.2180
Buffington,GA,34.2415,-84.4208
Knob Hill,IN,38.0323,-87.5186
Cayuga,MS,32.1593,-90.6940
Smyrna,IN,38.7820,-85.4808
Holyoke,MN,46.4674,-92.3885
Hoosac Tunnel,MA,42.6693,-72.9929
Hoosac Tunnel Station,MA,42.6684,-72.9870
Boydsville,OH,40.0648,-80.7662
Watson Run,PA,41.6556,-80.2645
Cumberland View Estates,TN,36.2320,-84.1424
Warren Center,PA,41.9379,-76.1808
Warnertown,PA,41.1615,-75.4560
Smithfield,MO,37.1689,-94.6030
Waterloo Mills,PA,40.0232,-75.4208
Wassergass,PA,40.5859,-75.2913
Quebec,MT,45.7266,-109.6593
Queens Point,MT,46.5689,-107.9768
Carson,AL,31.4724,-87.9414
Keaukaha,HI,19.7275,-155.0432
Stouts,PA,40.6062,-75.2443
Stoughstown,PA,40.1137,-77.4100
Merrimac Terrace,MA,42.4823,-71.0037
Hill Grove,OH,40.1775,-84.7683
Highwater,OH,40.1759,-82.5193
Hocking,OH,39.3678,-82.2657
Hiramsburg,OH,39.8084,-81.5957
Tisch Mills,WI,44.3272,-87.6237
Oglesby,GA,34.0757,-82.9671
Old Dellwood,GA,32.6685,-82.3657
Huckleberry,MD,38.4157,-76.9864
Hubbard,MD,38.6068,-75.9033
Horseshoe Curve,MD,39.6379,-78.8917
College Park,NY,42.0193,-73.8815
Hoyes Run,MD,39.5281,-79.4106
Houcks Mill,MD,39.5862,-76.5480
Hoopersville,MD,38.2612,-76.1799
Hopewell,MD,38.0062,-75.8183
Morgan Bluff,LA,30.3288,-89.7126
Udall,MO,36.5440,-92.2588
Tyler,MO,36.0340,-89.7373
Mount Sharon,AL,33.2104,-86.4108
Elgood,WV,37.3996,-80.9312
Eli,WV,39.1934,-81.6485
Etta,MS,34.4704,-89.2276
Farley,WV,37.5360,-80.9240
Falls,WV,39.1751,-79.1189
Phillipston,PA,40.9742,-79.5903
McAdoo Heights,PA,40.8918,-75.9949
Jacksons,IN,40.3292,-86.0611
Mystic Grove,MA,42.1820,-72.0023
Lindbergh,MO,38.9559,-92.1282
Hawkinsville,NY,43.4937,-75.2771
Alvarado,IN,41.5767,-84.8377
Alto,IN,40.4400,-86.1655
Ambler,IN,41.7159,-86.7967
Areanum,VA,37.4476,-78.5097
Arcadia,VA,38.1065,-77.5297
Ante,VA,36.6649,-77.7192
Angola,VA,37.4015,-78.2400
Antlers,VA,36.6707,-78.3203
Amissville,VA,38.6715,-77.9956
Alvarado,VA,36.6507,-81.8868
Andersonville,VA,37.4674,-78.5689
Ammon,VA,37.2113,-77.7681
McNair,AR,36.0504,-94.1763
Robbins,MO,38.9064,-93.8080
Ripley,MO,39.1342,-94.3147
Ristine,MO,36.6489,-89.5481
Rock Ford,MO,38.3231,-91.2565
Rock Prairie,MO,37.4831,-93.2027
Roblee,MO,39.3795,-90.9415
Birds,IL,38.8376,-87.6701
Rockford Beach,MO,38.4220,-90.5901
Birkbeck,IL,40.1770,-88.8684
Arcadia,UT,40.2225,-110.2374
Altus,UT,40.7524,-111.6183
Angels Grove,UT,40.5213,-112.2611
Atkinville,UT,37.0300,-113.6277
Agate,UT,39.0150,-109.2437
Carrizo,NM,33.2837,-105.7069
Lower Texas,LA,29.8341,-91.0393
Hills Point,MD,38.6035,-76.2369
Fort Jefferson,OH,40.0264,-84.6552
Footville,OH,41.6617,-80.9781
Robinwood,AL,33.6151,-86.7489
Lake Crest,TN,36.4818,-82.4904
Lake Drive,TN,36.3631,-89.4337
Lake Harbor Estates,TN,35.1309,-85.1477
Lake Hills,TN,35.4126,-86.1997
Old Bandana,VA,37.8915,-77.6653
Robsart,NM,33.7365,-105.8330
Clarysville,MS,34.6440,-88.9117
Christmas,MS,33.7765,-90.9784
Chicora,MS,31.5638,-88.5753
Chatawa,MS,31.0605,-90.4723
Chancy,MS,34.1209,-90.2812
Champion Hill,MS,32.3501,-90.5373
Chehalis Village,WA,46.8077,-123.1708
Kane Crossroads,MD,39.1201,-75.8094
New Chicago,MT,46.6269,-113.1423
Laurel Point,WV,39.6192,-80.0081
Lincoln,WV,37.5862,-81.7457
Fox Hollow Woods,NJ,39.8790,-74.9560
Lanta,WV,37.9923,-81.7368
Foxs Mill,NJ,39.6134,-75.2538
Latrobe,WV,37.7907,-81.7687
Lattimer,WV,38.8420,-81.5148
Star,MI,46.3472,-86.3924
Star City,MI,44.3711,-84.9850
Stalwart,MI,46.0981,-84.2386
Stager,MI,45.9908,-88.3482
Spratt,MI,45.0086,-83.7480
Stark,MI,42.3759,-83.3727
Stillman,MI,46.3424,-86.7513
North Dartmouth,MA,41.6390,-70.9703
Mount Pleasant,MA,41.6626,-70.9523
Nantasket Beach,MA,42.2779,-70.8662
Newbury Old Town,MA,42.7668,-70.8453
North Cohasset,MA,42.2584,-70.8425
Stinson,MO,37.2464,-93.7524
Maverick,TX,31.8335,-100.1951
Red Bluff,TX,31.8948,-103.9174
West Groton,VT,44.2181,-72.2434
Buford,AR,36.2456,-92.4285
West Halifax,VT,42.7873,-72.7707
West Guilford,VT,42.8084,-72.6634
West Hill,VT,44.8648,-72.6596
Mount Tucker Addition,TN,36.5448,-82.2960
Pieta,CA,38.9266,-123.0553
Browns Hollow,NY,42.8076,-74.5068
Charteroak,PA,40.6778,-77.9094
Checkerville,PA,41.9101,-76.7602
Chelsea,PA,39.8671,-75.4680
Cherry Mills,PA,41.5037,-76.4588
Mink,LA,31.3949,-93.0707
Granville Summit,PA,41.7179,-76.7791
Ballground,MS,32.5376,-90.7468
Lower Stanley,ID,44.2269,-114.9287
Lyman,ID,43.7391,-111.8177
Karnack,TX,32.6679,-94.1705
Kaimukī,HI,21.2801,-157.7984
Orleans,MI,43.0686,-85.1350
Kainaliu,HI,19.5321,-155.9253
Eutaw Springs,SC,33.4068,-80.3009
Eureka,SC,33.6940,-81.7671
Mahoney,TX,33.1926,-95.4938
Eglin Village,FL,30.4630,-86.5394
Eggleston Heights,FL,30.3408,-81.5981
Warren,ID,45.2641,-115.6765
Deerfield Parade,NH,43.1440,-71.2340
Rehobeth,MD,38.0390,-75.6630
Alice,MS,32.9110,-89.2801
South Parsonsfield,ME,43.6959,-70.8998
Longshore,SC,34.2743,-81.7462
South Newburgh,ME,44.6898,-69.0117
South Newcastle,ME,44.0031,-69.6123
South Orland,ME,44.5067,-68.7589
South Orrington,ME,44.6934,-68.8173
Sacul,TX,31.8249,-94.9188
Mangum,TX,32.3201,-98.8595
Alonzo,MS,32.0504,-90.2154
Creekwood,IN,39.8773,-86.1189
Vincent,NY,42.8353,-77.4011
Cresco,IN,41.2359,-85.4916
Zeno,OH,39.7984,-81.7335
Kinkora,NJ,40.1176,-74.7552
Nevesville,VT,44.4501,-72.2226
Neshobe Beach,VT,43.6392,-73.2084
Cooks Mills,NJ,40.2893,-74.1135
Pelland,MN,48.5227,-93.5752
Pencer,MN,48.6991,-95.6378
Penasse,MN,49.3678,-94.9588
Pengilly,MN,47.3327,-93.1971
Crestview,IN,41.4520,-87.0581
Killduff,IA,41.6080,-92.9046
Kilbourn,IA,40.8061,-91.9699
Deep Creek,MS,30.9199,-88.9164
Upson,WI,46.3691,-90.4068
Urne,WI,44.4986,-91.8924
Narragansett Beach,RI,41.4373,-71.4512
Arno,MO,36.9398,-92.7471
West Durham,NY,42.3906,-74.2357
West Eaton,NY,42.8545,-75.6560
West Dryden,NY,42.5170,-76.4144
West Day,NY,43.2673,-74.0696
West Davenport,NY,42.4459,-74.9632
Thomas Mills,PA,40.6617,-78.6631
El Ancon,NM,35.3895,-105.4589
El Alto,NM,35.9789,-105.3081
Reservoir Hill,PA,39.9987,-79.5809
Reservoir Heights,PA,40.5376,-76.9325
Fall Rock,KY,37.2198,-83.7883
North River Mills,WV,39.3365,-78.5031
Nobe,WV,38.9865,-81.0343
Nollville,WV,39.4626,-78.0200
North Berkeley,WV,39.6309,-78.2211
North Mitchell Heights,WV,37.9212,-81.9746
North Mountain,WV,39.5634,-77.9803
North Parkersburg,WV,39.2879,-81.5329
Iron Furnace,NY,43.4953,-73.5454
Linwood,AL,31.9268,-85.8641
Linn Crossing,AL,33.6773,-86.9664
Saint Margarets,MD,39.0209,-76.4627
Marys Grove,NC,35.3407,-81.3831
Matney,NC,36.1918,-81.8109
Masontown,NC,34.8696,-76.4155
East Keansburg,NJ,40.4390,-74.1168
Cadenasso,CA,38.7143,-122.1291
Cain Rock,CA,40.1368,-123.5928
Burson,CA,38.1838,-120.8905
Butte City,CA,39.4646,-121.9900
Cal-Ida,CA,39.5260,-121.0158
Flanigan,NV,40.1707,-119.8866
Elkdale,CO,40.0403,-105.8811
Shirkieville,IN,39.6003,-87.4986
Fairmont,CA,34.7347,-118.4248
Estelle,CA,33.1764,-115.5086
Elsa,CA,36.2508,-121.1388
Elmco,CA,35.9925,-119.0429
El Mirage,CA,34.6022,-117.6312
Egan,CA,33.7322,-117.0120
Earp,CA,34.1647,-114.3011
Trout,NC,36.3951,-81.6093
Frogtown,MD,39.5582,-76.3702
Wheelock,TX,30.8977,-96.3900
Westover,TX,33.4973,-99.0178
West Tempe,TX,30.7574,-95.0410
Folk,MO,38.4214,-92.0980
Helendale,CA,34.7439,-117.3245
White City,TX,34.2801,-99.3451
Pine Mountain Valley,GA,32.7987,-84.8233
Portland,GA,34.0573,-85.0363
Hewitt,OK,34.1690,-97.4047
Hester,OK,34.8012,-99.4334
Hectorville,OK,35.8420,-95.9253
Hazel Dell,OK,35.4490,-97.0003
Herd,OK,36.8645,-96.2008
Heman,OK,36.5350,-98.9440
Hart,OK,34.7143,-96.9172
Harrison,OK,35.4201,-94.8674
Haydenville,OK,35.5954,-96.2636
Hatchetville,OK,34.9420,-98.4439
Triplett,NC,36.2032,-81.5587
Hillsview,PA,40.2787,-79.1728
Hillsville,PA,41.0078,-80.4967
Wycamp,AR,34.5548,-90.7157
Wyanoke,AR,35.1040,-90.1901
Yardelle,AR,36.0670,-93.0041
Hereford,MO,38.9917,-92.0938
Hercules,MO,36.7076,-92.8730
Franklin,MS,31.4216,-91.0982
Hendrickson,MO,36.9045,-90.4690
Allison,WA,47.1404,-122.3957
Alfalfa,WA,46.3304,-120.2389
Alderdale,WA,45.8349,-119.9209
Adrian,WA,47.3910,-119.9176
Agate Point,WA,47.7140,-122.5532
Adelaide,WA,47.3309,-122.3604
Fairdealing,KY,36.8467,-88.2392
Fairbanks,KY,38.4334,-84.7324
Exie,KY,37.1598,-85.5358
Ewalt Crossroads,KY,38.2740,-84.2994
Evona,KY,37.1942,-84.9105
Ever,KY,37.8487,-83.0518
Eveleigh,KY,37.5876,-86.3275
Los LeFebres,NM,36.1995,-105.1145
Montoya,NM,35.0998,-104.0639
Brushville,PA,41.9159,-75.6280
Naranjos,NM,36.1617,-104.9831
Bryan,PA,40.8328,-79.2903
Francitas,TX,28.8597,-96.3386
West Parish,MA,42.6626,-71.1870
Somersville,CA,37.9569,-121.8644
Wampum Rock,MA,42.0404,-71.3314
Waquoit Village,MA,41.5901,-70.5211
Beals,OH,39.8878,-82.7493
North Monmouth,ME,44.2778,-70.0309
North Lubec,ME,44.8684,-67.0178
North Livermore,ME,44.4423,-70.2178
North Meadows,ME,43.9062,-69.8614
North Newry,ME,44.5459,-70.8331
North Newcastle,ME,44.0859,-69.5742
Sechlerville,WI,44.3727,-91.0310
Pilar,NM,36.2697,-105.7881
Flora,TX,33.2546,-95.4333
Flagg,TX,34.4262,-102.4099
Flo,TX,31.4182,-95.9130
Brice,IN,40.4181,-84.8964
Briarwood,IN,39.5509,-86.5067
Little Crab,TN,36.4570,-85.0563
Evarts,IL,42.2531,-89.4746
Evers,IL,39.0981,-88.4534
Ewbanks,IL,39.9787,-91.3196
Eylar,IL,40.9123,-88.4528
Fairbanks,IL,39.7173,-88.5301
Fairman,IL,38.6778,-89.1048
Faithorn,IL,41.4281,-87.6081
East Cochecton,NY,41.7154,-75.0157
Roba,AL,32.2440,-85.5941
Woodleaf,NC,35.7690,-80.5909
Rock Mill,NJ,40.4376,-74.7429
Hubertus,WI,43.2367,-88.2212
East Branch,PA,41.0331,-79.0509
Reddington,IN,39.0326,-85.8328
Walgrove,WV,38.4640,-81.4371
Troy Crossing,IL,38.7056,-89.9570
Troxel,IL,41.8342,-88.5965
Trowbridge,IL,39.3103,-88.5178
Lovedale,FL,30.8799,-85.0430
Los Trancos Woods,FL,29.7000,-82.4926
Rosemary Hills,MD,38.9976,-77.0436
Hills Store,GA,33.0193,-81.6009
Lochloosa,FL,29.5116,-82.1004
Loch Lommond,FL,29.8016,-82.0134
Lois,FL,30.5263,-83.9157
Long Hammock,FL,28.9272,-82.1031
Long Branch,FL,30.3727,-82.6932
Wade,WV,38.5379,-80.8207
Jennie,MN,45.0077,-94.3480
Black River Village,NM,32.2018,-104.2530
Gaviota,CA,34.4717,-120.2149
Volunteer,NC,36.3679,-80.4198
Osborne,PA,40.5317,-80.1689
Wasioja,MN,44.0802,-92.8194
Waskish,MN,48.1614,-94.5125
Hutton,MN,43.6161,-92.0449
Clarkville,CO,40.3950,-102.6260
Hydes Lake,MN,44.8189,-93.8494
Apex,MO,39.1109,-90.7551
Isinours,MN,43.7102,-92.0557
Jakeville,MN,45.7502,-93.9867
Peoria,MS,31.1416,-90.6809
Lake Vista,MS,33.6090,-91.0629
Rhyse,MO,37.5692,-91.6863
Pecan Grove,MS,31.5979,-89.1373
Patterson,MS,32.9776,-89.4320
Patrick,MS,33.4879,-88.7717
Pat,MS,32.1785,-90.0101
Vineland,MI,42.0614,-86.4703
Perdue,MS,32.5146,-88.9823
Percy,MS,33.1090,-90.8795
Douglas,MN,44.1080,-92.5738
Dorset,MN,46.9563,-94.9525
Prentiss,NC,35.1212,-83.3790
Hershey Mill,PA,40.0129,-75.5560
Tucker,AL,33.9709,-87.7736
Floridaville,NY,43.2387,-76.4872
Indian Falls,NY,43.0251,-78.3978
Barnegat Beach,NJ,39.7787,-74.1907
Stevensville,VA,37.7279,-76.9197
Unionville,OH,41.7803,-81.0029
Lowndes,MO,37.1489,-90.2634
Bass Crossroads,NC,35.9843,-78.0786
Snow Hill Manor,MD,39.0834,-76.8491
Exmoor,PA,40.5334,-76.4119
Jones Beach,NY,42.9048,-76.3941
Friendfield,SC,33.9818,-79.6728
Boehls,ID,46.8746,-115.9054
Forrest Hills,SC,34.3446,-79.4426
Cloverdale,IA,43.3469,-95.6858
Pebble Beach,CA,36.5663,-121.9466
Dryfork,AR,36.1534,-93.4891
Norwood Crossroad,SC,33.9679,-79.9415
O'Neal,SC,35.0073,-82.2809
Hess,OK,34.4648,-99.2723
Lake Shore,TX,31.8299,-99.0909
Weirsdale,FL,28.9819,-81.9242
Double Bridges,TN,35.9051,-89.4537
Blackburn,NC,35.6160,-81.3309
Red Rock,GA,31.5827,-83.9374
Williams Delight,VI,17.7000,-64.8354
Blackmon Crossroads,NC,35.3685,-78.4283
Buffalo Creek,WV,38.3556,-82.5093
Chapmans,TN,35.1765,-87.0195
Pine Grove,SC,33.0435,-79.9884
Pryse,KY,37.6539,-83.8725
Upper Green Hill,AL,34.9848,-87.5067
Poston,SC,33.8738,-79.4262
Upper Coalburg,AL,33.6123,-86.8508
Chamberlain,MI,42.0659,-85.7428
Casco,MI,42.7525,-82.6716
Keough Hot Springs,CA,37.2547,-118.3771
Leroy,LA,30.0788,-92.1923
Lettsworth,LA,30.9335,-91.7048
Lena,LA,31.4607,-92.7707
Mission Valley,AZ,33.3525,-111.8521
Powellsville,OH,38.6667,-82.7835
Poulton,OH,39.6076,-81.1212
Heaton,NC,36.1729,-81.9426
Gillman Bottom,WV,37.7287,-81.7940
Dishaw,NY,44.8387,-75.0402
Starns,LA,30.5616,-90.6590
Degrasse,NY,44.3498,-75.0758
Conrock,FL,28.5544,-82.3415
Alderman,FL,28.4906,-82.1651
Spout Springs,KY,37.8270,-83.9746
Woodbine,WV,38.2987,-80.6145
Woodrow,WV,38.2812,-80.1584
Guaypao,PR,18.0139,-66.7318
Flicksville,PA,40.8443,-75.2016
Flickerville,PA,39.8565,-78.2383
Saint Paul,KY,37.5509,-86.1936
Rock City,CA,37.8496,-121.9355
Shelburne Falls,VT,44.3706,-73.2154
Shawville,VT,44.9198,-72.9657
Sheddsville,VT,43.4892,-72.4968
Schley,KY,36.6862,-86.9200
Schochoh,KY,36.7228,-86.7911
Allendale,WY,42.8147,-106.3106
Wedgewood Hills,TN,35.9037,-84.0810
Cottonwood,CO,39.5589,-104.8068
Grappes Bluff,LA,31.9157,-93.2043
Kirby,MS,31.5116,-90.9809
Aponi-vi,AZ,35.8814,-110.7140
Chapel Hill,OH,39.6237,-82.0535
Creston,WY,41.7038,-107.7567
Millbrook,VT,43.7245,-72.4562
Leon,CO,39.3847,-107.0992
Boynton,PA,39.7667,-79.0667
